3 phase apparent power all meters exported from database
Time,AG_SCIENCE__MCC_MTR,BIOMEDICAL_SCIENCE_CH_MTR_1,BIOMEDICAL_SCIENCE_CH_MTR_2,BIOMEDICAL_SCIENCE_MAIN_A_MTR,BIOMEDICAL_SCIENCE_MAIN_B_MTR,BIOMEDICAL_SCIENCE_MCC_A_MTR,HAMILTON_LIB_PH_III_CH_1_MTR,HAMILTON_LIB_PH_III_CH_2_MTR,HAMILTON_LIB_PH_III_CH_3_MTR,HAMILTON_LIB_PH_III_MAIN_1_MTR,HAMILTON_LIB_PH_III_MAIN_2_MTR,HAMILTON_LIB_PH_III_MCC_AC1_MTR,HAMILTON_LIB_PH_III_MCC_AC2_MTR
Aug 11 24  17:47,108390.00,0.00,290950.00,736100.00,36110.00,153390.00,0.00,131780.00,1510.00,329210.00,84160.00,58850.00,16500.00
Aug 11 24  17:48,96140.00,0.00,289890.00,740220.00,38340.00,154410.00,0.00,131780.00,1510.00,323410.00,84460.00,58850.00,15790.00
Aug 11 24  17:49,92000.00,0.00,289560.00,737910.00,40490.00,155620.00,0.00,130890.00,1510.00,322840.00,84180.00,58850.00,15790.00
Aug 11 24  17:50,93740.00,0.00,289430.00,740400.00,43460.00,154520.00,0.00,130890.00,1520.00,329520.00,84370.00,58600.00,15790.00
Aug 11 24  17:51,102290.00,0.00,287990.00,737410.00,42040.00,154290.00,0.00,130890.00,1520.00,329750.00,84430.00,58600.00,15800.00
Aug 11 24  17:52,108170.00,0.00,290140.00,736390.00,46360.00,154810.00,0.00,131700.00,1520.00,325760.00,84350.00,58600.00,15800.00
Aug 11 24  17:53,110440.00,0.00,289210.00,744170.00,44400.00,155640.00,0.00,131700.00,1510.00,338600.00,84660.00,58700.00,15800.00
Aug 11 24  17:54,106500.00,0.00,288530.00,736440.00,43290.00,153450.00,0.00,131700.00,1510.00,329320.00,84450.00,58700.00,14910.00
Aug 11 24  17:55,99550.00,0.00,288800.00,735980.00,42520.00,152970.00,0.00,131770.00,1510.00,332720.00,84620.00,58700.00,14910.00
Aug 11 24  17:56,85970.00,0.00,289540.00,737600.00,40700.00,152530.00,0.00,131770.00,1830.00,329220.00,84130.00,58690.00,14910.00
Aug 11 24  17:57,92430.00,0.00,288420.00,733190.00,41810.00,154570.00,0.00,131770.00,1830.00,328790.00,84320.00,58690.00,14210.00
Aug 11 24  17:58,99180.00,0.00,288690.00,733660.00,40750.00,153900.00,0.00,134300.00,1830.00,338770.00,84320.00,58690.00,14210.00
Aug 11 24  17:59,89080.00,0.00,289370.00,735050.00,40450.00,154360.00,0.00,134300.00,1820.00,348350.00,84310.00,58690.00,14210.00
Aug 11 24  18:00,89480.00,0.00,289230.00,744660.00,40110.00,155080.00,0.00,134300.00,1820.00,329920.00,84490.00,59320.00,14320.00
Aug 11 24  18:01,88480.00,0.00,287990.00,750500.00,39400.00,155590.00,0.00,134300.00,1820.00,348100.00,84160.00,59320.00,14320.00
Aug 11 24  18:02,88790.00,0.00,289570.00,737340.00,41760.00,153220.00,0.00,137410.00,1820.00,341410.00,84720.00,59320.00,14320.00
Aug 11 24  18:03,96960.00,0.00,288240.00,731580.00,41530.00,152150.00,0.00,137410.00,1820.00,340380.00,86160.00,54230.00,14520.00
Aug 11 24  18:04,103780.00,0.00,286030.00,724740.00,40390.00,149950.00,0.00,137410.00,1820.00,340930.00,85140.00,54230.00,14520.00
Aug 11 24  18:05,111530.00,0.00,290600.00,737260.00,41200.00,152350.00,0.00,139510.00,1820.00,344610.00,84690.00,54230.00,14520.00
Aug 11 24  18:06,110510.00,0.00,290560.00,738040.00,41700.00,154270.00,0.00,139510.00,1820.00,342820.00,84910.00,54490.00,14520.00
Aug 11 24  18:07,92890.00,0.00,290450.00,778510.00,43840.00,152890.00,0.00,139510.00,1820.00,342680.00,84570.00,54490.00,15270.00
Aug 11 24  18:08,91670.00,0.00,290080.00,747300.00,43400.00,153980.00,0.00,144230.00,1820.00,339670.00,84360.00,54490.00,15270.00
Aug 11 24  18:09,101360.00,0.00,289800.00,733300.00,42220.00,153700.00,0.00,144230.00,1820.00,359520.00,84530.00,54780.00,15270.00
Aug 11 24  18:10,94550.00,0.00,289680.00,707310.00,40460.00,154750.00,0.00,144230.00,1820.00,354920.00,84150.00,54780.00,16920.00
Aug 11 24  18:11,98790.00,0.00,290070.00,710380.00,42830.00,154830.00,0.00,143340.00,1820.00,357800.00,85040.00,54780.00,16920.00
Aug 11 24  18:12,95890.00,0.00,291050.00,711890.00,41410.00,154600.00,0.00,143340.00,1530.00,358880.00,85030.00,54480.00,16920.00
Aug 11 24  18:13,106140.00,0.00,291370.00,710770.00,41330.00,150990.00,0.00,143340.00,1530.00,358060.00,84460.00,54480.00,17810.00
Aug 11 24  18:14,95800.00,0.00,292360.00,705560.00,39540.00,151760.00,0.00,141700.00,1530.00,332700.00,84390.00,54480.00,17810.00
Aug 11 24  18:15,104570.00,0.00,292220.00,721270.00,38700.00,153110.00,0.00,141700.00,1510.00,341650.00,80620.00,54220.00,17810.00
Aug 11 24  18:16,109890.00,0.00,291200.00,714110.00,40640.00,155050.00,0.00,141700.00,1510.00,335740.00,84150.00,54220.00,18300.00
Aug 11 24  18:17,107930.00,0.00,291630.00,742380.00,39760.00,153770.00,0.00,138950.00,1510.00,336180.00,84250.00,54220.00,18300.00
Aug 11 24  18:18,125050.00,0.00,291770.00,740940.00,39480.00,155060.00,0.00,138950.00,1530.00,326110.00,84400.00,54220.00,18300.00
Aug 11 24  18:19,125010.00,0.00,290920.00,738760.00,38390.00,153710.00,0.00,138950.00,1530.00,331450.00,84370.00,54100.00,18580.00
Aug 11 24  18:20,119750.00,0.00,290150.00,732590.00,39670.00,153760.00,0.00,135740.00,1530.00,351350.00,84200.00,54100.00,18580.00
Aug 11 24  18:21,100490.00,0.00,290960.00,732200.00,39470.00,151820.00,0.00,135740.00,1520.00,338910.00,84380.00,54100.00,18580.00
Aug 11 24  18:22,114150.00,0.00,292290.00,750510.00,38990.00,152030.00,0.00,135740.00,1520.00,327730.00,84280.00,54000.00,18830.00
Aug 11 24  18:23,105580.00,0.00,289820.00,733940.00,40880.00,154570.00,0.00,135740.00,1520.00,333340.00,83990.00,54000.00,18830.00
Aug 11 24  18:24,104840.00,0.00,290850.00,745200.00,41460.00,155110.00,0.00,132230.00,1840.00,308820.00,84380.00,54000.00,18830.00
Aug 11 24  18:25,114230.00,0.00,291390.00,741210.00,43260.00,155150.00,0.00,132230.00,1840.00,311460.00,84190.00,53820.00,18640.00
Aug 11 24  18:26,115170.00,0.00,290170.00,734340.00,44660.00,153900.00,0.00,132230.00,1840.00,322040.00,84240.00,53820.00,18640.00
Aug 11 24  18:27,95320.00,0.00,291470.00,734420.00,44410.00,155870.00,0.00,128960.00,1820.00,313820.00,84160.00,53820.00,18640.00
Aug 11 24  18:28,106080.00,0.00,290130.00,737120.00,44390.00,154160.00,0.00,128960.00,1820.00,318420.00,84110.00,53460.00,18640.00
Aug 11 24  18:29,110100.00,0.00,288380.00,740920.00,42430.00,151030.00,0.00,128960.00,1820.00,328670.00,86460.00,53460.00,18440.00
Aug 11 24  18:30,118310.00,0.00,291370.00,738090.00,44240.00,152530.00,0.00,129950.00,1820.00,323610.00,84320.00,53460.00,18440.00
Aug 11 24  18:31,109160.00,0.00,291740.00,735240.00,43350.00,154460.00,0.00,129950.00,1820.00,323080.00,84130.00,54000.00,18440.00
Aug 11 24  18:32,118810.00,0.00,291190.00,737500.00,44490.00,156310.00,0.00,129950.00,1820.00,328060.00,84350.00,54000.00,18100.00
Aug 11 24  18:33,122040.00,0.00,292180.00,737690.00,44530.00,158070.00,0.00,127880.00,1820.00,324300.00,84090.00,54000.00,18100.00
Aug 11 24  18:34,108980.00,0.00,291220.00,740430.00,45940.00,155300.00,0.00,127880.00,1820.00,334030.00,84130.00,53840.00,18100.00
Aug 11 24  18:35,117070.00,0.00,290510.00,741140.00,42940.00,154770.00,0.00,127880.00,1820.00,325280.00,84020.00,53840.00,17350.00
Aug 11 24  18:36,122430.00,0.00,291870.00,751140.00,43110.00,155400.00,0.00,128850.00,1820.00,334570.00,84220.00,53840.00,17350.00
Aug 11 24  18:37,112100.00,0.00,291220.00,733530.00,44580.00,152810.00,0.00,128850.00,1820.00,335100.00,84390.00,53790.00,17350.00
Aug 11 24  18:38,107120.00,0.00,289780.00,731170.00,41940.00,152430.00,0.00,128850.00,1820.00,331160.00,84320.00,53790.00,16550.00
Aug 11 24  18:39,109020.00,0.00,288130.00,734060.00,40220.00,151220.00,0.00,129270.00,1820.00,338170.00,84200.00,53790.00,16550.00
Aug 11 24  18:40,116370.00,0.00,292750.00,739500.00,41330.00,151840.00,0.00,129270.00,1500.00,326070.00,84260.00,53790.00,16550.00
Aug 11 24  18:41,120620.00,0.00,291550.00,740470.00,40710.00,154390.00,0.00,129270.00,1500.00,326420.00,84800.00,53690.00,15500.00
Aug 11 24  18:42,121810.00,0.00,289630.00,739380.00,41140.00,153880.00,0.00,128860.00,1500.00,326920.00,84290.00,53690.00,15500.00
Aug 11 24  18:43,106360.00,0.00,290520.00,748330.00,43300.00,155610.00,0.00,128860.00,1520.00,319770.00,84600.00,53690.00,15500.00
Aug 11 24  18:44,103100.00,0.00,290800.00,708570.00,42370.00,154550.00,0.00,128860.00,1520.00,309710.00,85030.00,53290.00,14940.00
Aug 11 24  18:45,117780.00,0.00,290920.00,713360.00,40220.00,155440.00,0.00,128860.00,1520.00,308460.00,84170.00,53290.00,14940.00
Aug 11 24  18:46,121380.00,0.00,293290.00,715670.00,39220.00,156050.00,0.00,128210.00,1520.00,319160.00,84360.00,53290.00,14940.00
Aug 11 24  18:47,119460.00,0.00,292810.00,717760.00,42040.00,155770.00,0.00,128210.00,1520.00,315750.00,84630.00,53360.00,14940.00
Aug 11 24  18:48,120710.00,0.00,293170.00,714040.00,41820.00,154480.00,0.00,128210.00,1520.00,312870.00,84780.00,53360.00,15060.00
Aug 11 24  18:49,122130.00,0.00,293110.00,707270.00,39110.00,151150.00,0.00,127800.00,1510.00,311700.00,84570.00,53360.00,15060.00
Aug 11 24  18:50,105680.00,0.00,293610.00,720610.00,39720.00,152070.00,0.00,127800.00,1510.00,328910.00,84560.00,53240.00,15060.00
Aug 11 24  18:51,109470.00,0.00,292900.00,714060.00,38700.00,154220.00,0.00,127800.00,1510.00,311180.00,84610.00,53240.00,14510.00
Aug 11 24  18:52,102290.00,0.00,294850.00,722470.00,38940.00,154600.00,0.00,127730.00,1510.00,316350.00,85140.00,53240.00,14510.00
Aug 11 24  18:53,108310.00,0.00,293470.00,742130.00,39750.00,154760.00,0.00,127730.00,1840.00,320390.00,84980.00,53430.00,14510.00
Aug 11 24  18:54,112780.00,0.00,294140.00,739410.00,38700.00,155070.00,0.00,127730.00,1840.00,326920.00,84780.00,53430.00,15000.00
Aug 11 24  18:55,111040.00,0.00,292190.00,736670.00,39380.00,153380.00,0.00,128810.00,1840.00,311590.00,85360.00,53430.00,15000.00
Aug 11 24  18:56,118560.00,0.00,291310.00,734530.00,38090.00,151490.00,0.00,128810.00,1820.00,324970.00,85330.00,53860.00,15000.00
Aug 11 24  18:57,120960.00,0.00,294340.00,750810.00,39140.00,151480.00,0.00,128810.00,1820.00,328010.00,85140.00,53860.00,16080.00
Aug 11 24  18:58,119740.00,0.00,294380.00,750510.00,39860.00,153520.00,0.00,131340.00,1820.00,332440.00,84880.00,53860.00,16080.00
Aug 11 24  18:59,120280.00,0.00,295070.00,741630.00,42210.00,154040.00,0.00,131340.00,1820.00,343330.00,84870.00,53770.00,16080.00
Aug 11 24  19:00,122910.00,0.00,294460.00,739520.00,42220.00,154310.00,0.00,131340.00,1820.00,330510.00,84850.00,53770.00,17580.00
Aug 11 24  19:01,105460.00,0.00,294440.00,739460.00,42860.00,153950.00,0.00,135810.00,1820.00,346590.00,85370.00,53770.00,17580.00
Aug 11 24  19:02,110120.00,0.00,294490.00,741590.00,43570.00,153780.00,0.00,135810.00,1820.00,336000.00,85520.00,53770.00,17580.00
Aug 11 24  19:03,110750.00,0.00,293500.00,742920.00,44410.00,151660.00,0.00,135810.00,1820.00,341580.00,85700.00,53610.00,18720.00
Aug 11 24  19:04,119530.00,0.00,293830.00,741980.00,43090.00,153060.00,0.00,139130.00,1820.00,345330.00,85460.00,53610.00,18720.00
Aug 11 24  19:05,121640.00,0.00,293550.00,742480.00,44390.00,150500.00,0.00,139130.00,1820.00,338500.00,85210.00,53610.00,18720.00
Aug 11 24  19:06,130090.00,0.00,295130.00,737880.00,42140.00,152970.00,0.00,139130.00,1820.00,335200.00,85730.00,54210.00,20390.00
Aug 11 24  19:07,125710.00,0.00,293800.00,734250.00,40810.00,152190.00,0.00,139130.00,1820.00,329140.00,85310.00,54210.00,20390.00
Aug 11 24  19:08,108940.00,0.00,293060.00,740620.00,40840.00,154650.00,0.00,140480.00,1510.00,345060.00,85230.00,54210.00,20390.00
Aug 11 24  19:09,118700.00,0.00,293090.00,743380.00,41100.00,153770.00,0.00,140480.00,1510.00,348420.00,86070.00,54240.00,20390.00
Aug 11 24  19:10,108380.00,0.00,292470.00,739760.00,41220.00,153340.00,0.00,140480.00,1510.00,349950.00,85850.00,54240.00,21210.00
Aug 11 24  19:11,117240.00,0.00,292470.00,734320.00,40380.00,154760.00,0.00,141130.00,1510.00,348510.00,85740.00,54240.00,21210.00
Aug 11 24  19:12,122440.00,0.00,291550.00,743830.00,41390.00,154720.00,0.00,141130.00,1510.00,348150.00,85760.00,54180.00,21210.00
Aug 11 24  19:13,126310.00,0.00,292540.00,740150.00,40290.00,152590.00,0.00,141130.00,1510.00,347460.00,85910.00,54180.00,21920.00
Aug 11 24  19:14,129140.00,0.00,290990.00,736500.00,41870.00,153330.00,0.00,140440.00,1510.00,351590.00,86610.00,54180.00,21920.00
Aug 11 24  19:15,118540.00,0.00,288320.00,731050.00,40970.00,149680.00,0.00,140440.00,1510.00,353350.00,85750.00,54170.00,21920.00
Aug 11 24  19:16,125540.00,0.00,292740.00,734880.00,40400.00,151470.00,0.00,140440.00,1510.00,366160.00,85640.00,54170.00,22400.00
Aug 11 24  19:17,111300.00,0.00,291870.00,734980.00,40620.00,155170.00,0.00,139280.00,1510.00,364090.00,85800.00,54170.00,22400.00
Aug 11 24  19:18,116530.00,0.00,290940.00,735000.00,40220.00,153130.00,0.00,139280.00,1500.00,371000.00,85610.00,54220.00,22400.00
Aug 11 24  19:19,118660.00,0.00,289930.00,745550.00,40490.00,153570.00,0.00,139280.00,1500.00,340020.00,86390.00,54220.00,21790.00
Aug 11 24  19:20,117380.00,0.00,290180.00,741210.00,41860.00,153780.00,0.00,134060.00,1500.00,334560.00,85960.00,54220.00,21790.00
Aug 11 24  19:21,110950.00,0.00,289780.00,738000.00,40540.00,154260.00,0.00,134060.00,1840.00,342810.00,86120.00,54220.00,21790.00
Aug 11 24  19:22,107290.00,0.00,290680.00,733720.00,39910.00,154700.00,0.00,134060.00,1840.00,322180.00,85460.00,53840.00,21970.00
Aug 11 24  19:23,106430.00,0.00,289130.00,733610.00,40230.00,153080.00,0.00,134060.00,1840.00,326020.00,85720.00,53840.00,21970.00
Aug 11 24  19:24,110880.00,0.00,289230.00,708790.00,42700.00,151980.00,0.00,132950.00,1820.00,320150.00,85590.00,53840.00,21970.00
Aug 11 24  19:25,119020.00,0.00,289080.00,706500.00,39810.00,150600.00,0.00,132950.00,1820.00,309460.00,86170.00,56890.00,20740.00
Aug 11 24  19:26,112210.00,0.00,293260.00,723340.00,40770.00,152510.00,0.00,132950.00,1820.00,311810.00,85420.00,56890.00,20740.00
Aug 11 24  19:27,108010.00,0.00,291830.00,712100.00,40260.00,153440.00,0.00,131180.00,1820.00,304020.00,85530.00,56890.00,20740.00
Aug 11 24  19:28,118020.00,0.00,291140.00,707400.00,39440.00,152830.00,0.00,131180.00,1820.00,301960.00,85710.00,53410.00,20740.00
Aug 11 24  19:29,102830.00,0.00,291390.00,706330.00,39690.00,155420.00,0.00,131180.00,1820.00,309590.00,85580.00,53410.00,20280.00
Aug 11 24  19:30,107330.00,0.00,291310.00,716670.00,39480.00,152680.00,0.00,128480.00,1820.00,316310.00,86150.00,53410.00,20280.00
Aug 11 24  19:31,115580.00,0.00,291350.00,717920.00,38720.00,153850.00,0.00,128480.00,1820.00,309530.00,85460.00,53400.00,20280.00
Aug 11 24  19:32,119340.00,0.00,288790.00,733230.00,39810.00,150760.00,0.00,128480.00,1820.00,307760.00,85990.00,53400.00,19760.00
Aug 11 24  19:33,111930.00,0.00,290690.00,738780.00,40900.00,150370.00,0.00,128110.00,1820.00,318710.00,85930.00,53400.00,19760.00
Aug 11 24  19:34,102820.00,0.00,290760.00,731680.00,40580.00,153040.00,0.00,128110.00,1820.00,328920.00,85510.00,53500.00,19760.00
Aug 11 24  19:35,119780.00,0.00,289900.00,736690.00,44430.00,153790.00,0.00,128110.00,1820.00,333440.00,85190.00,53500.00,19580.00
Aug 11 24  19:36,127050.00,0.00,289930.00,737350.00,44810.00,153550.00,0.00,127940.00,1820.00,337980.00,85480.00,53500.00,19580.00
Aug 11 24  19:37,129510.00,0.00,289920.00,737540.00,42830.00,154480.00,0.00,127940.00,1500.00,323960.00,85580.00,53500.00,19580.00
Aug 11 24  19:38,136380.00,0.00,290210.00,735320.00,42880.00,154910.00,0.00,127940.00,1500.00,333260.00,85620.00,53810.00,18200.00
Aug 11 24  19:39,139650.00,0.00,290010.00,733480.00,43570.00,155930.00,0.00,127940.00,1500.00,336650.00,85530.00,53810.00,18200.00
Aug 11 24  19:40,137880.00,0.00,288800.00,777730.00,43810.00,153670.00,0.00,127990.00,1520.00,330620.00,85400.00,53810.00,18200.00
Aug 11 24  19:41,137370.00,0.00,288460.00,743630.00,42790.00,153110.00,0.00,127990.00,1520.00,336610.00,85550.00,53640.00,18200.00
Aug 11 24  19:42,121440.00,0.00,287680.00,735420.00,42210.00,150920.00,0.00,127990.00,1520.00,336930.00,85400.00,53640.00,17960.00
Aug 11 24  19:43,127360.00,0.00,290490.00,736330.00,41240.00,152450.00,0.00,127940.00,1500.00,335220.00,85490.00,53640.00,17960.00
Aug 11 24  19:44,119690.00,0.00,288180.00,730910.00,38260.00,154040.00,0.00,127940.00,1500.00,324330.00,85480.00,53430.00,17960.00
Aug 11 24  19:45,125880.00,0.00,288940.00,730790.00,38660.00,154150.00,0.00,127940.00,1500.00,332220.00,85440.00,53430.00,17230.00
Aug 11 24  19:46,120860.00,0.00,288560.00,736170.00,38560.00,153880.00,0.00,129120.00,1500.00,330570.00,85690.00,53430.00,17230.00
Aug 11 24  19:47,122300.00,0.00,288140.00,733500.00,39430.00,152510.00,0.00,129120.00,1510.00,326040.00,85680.00,53590.00,17230.00
Aug 11 24  19:48,125430.00,0.00,287180.00,742760.00,37510.00,152900.00,0.00,129120.00,1510.00,331290.00,85420.00,53590.00,16870.00
Aug 11 24  19:49,131410.00,0.00,285710.00,725210.00,39360.00,149610.00,0.00,130480.00,1510.00,330970.00,85640.00,53590.00,16870.00
Aug 11 24  19:50,121250.00,0.00,290550.00,730960.00,39400.00,151790.00,0.00,130480.00,1850.00,321750.00,85850.00,53590.00,16870.00
Aug 11 24  19:51,133320.00,0.00,290800.00,736630.00,39900.00,152260.00,0.00,130480.00,1850.00,329390.00,85730.00,54000.00,16720.00
Aug 11 24  19:52,131280.00,0.00,289450.00,736930.00,40960.00,154900.00,0.00,130480.00,1850.00,324780.00,85450.00,54000.00,16720.00
Aug 11 24  19:53,137080.00,0.00,289150.00,737700.00,44680.00,154110.00,0.00,129970.00,1830.00,337050.00,85690.00,54000.00,16720.00
Aug 11 24  19:54,136020.00,0.00,289650.00,737930.00,42740.00,154190.00,0.00,129970.00,1830.00,337820.00,86260.00,53830.00,16720.00
Aug 11 24  19:55,132980.00,0.00,289090.00,713300.00,43340.00,154310.00,0.00,129970.00,1830.00,339870.00,85700.00,53830.00,16970.00
Aug 11 24  19:56,122770.00,0.00,289390.00,705520.00,42630.00,153480.00,0.00,132480.00,1830.00,327810.00,85790.00,53830.00,16970.00
Aug 11 24  19:57,127700.00,0.00,287680.00,704950.00,41380.00,150590.00,0.00,132480.00,1820.00,348890.00,85570.00,53750.00,16970.00
Aug 11 24  19:58,123050.00,0.00,290090.00,707070.00,41390.00,150300.00,0.00,132480.00,1820.00,340640.00,85500.00,53750.00,17710.00
Aug 11 24  19:59,122730.00,0.00,291250.00,715260.00,39550.00,151710.00,0.00,133090.00,1820.00,350620.00,85710.00,53750.00,17710.00
Aug 11 24  20:00,120140.00,0.00,290620.00,710770.00,38690.00,156150.00,0.00,133090.00,1820.00,353670.00,85470.00,53750.00,17710.00
Aug 11 24  20:01,124490.00,0.00,290540.00,713850.00,39290.00,152880.00,0.00,133090.00,1820.00,351490.00,85510.00,54150.00,17460.00
Aug 11 24  20:02,125300.00,0.00,288290.00,767990.00,39280.00,152820.00,0.00,133090.00,1820.00,341360.00,85490.00,54150.00,17460.00
Aug 11 24  20:03,132500.00,0.00,291320.00,740870.00,39020.00,153930.00,0.00,136870.00,1820.00,348940.00,85500.00,54150.00,17460.00
Aug 11 24  20:04,125990.00,0.00,289650.00,738400.00,41320.00,151720.00,0.00,136870.00,1820.00,353870.00,85570.00,54060.00,17460.00
Aug 11 24  20:05,135270.00,0.00,286250.00,726560.00,40340.00,148970.00,0.00,136870.00,1820.00,341660.00,85560.00,54060.00,18030.00
Aug 11 24  20:06,139430.00,0.00,290280.00,729390.00,38880.00,151210.00,0.00,136300.00,1820.00,338530.00,85640.00,54060.00,18030.00
Aug 11 24  20:07,132460.00,0.00,290180.00,738100.00,39760.00,151750.00,0.00,136300.00,1510.00,344750.00,85770.00,54150.00,18030.00
Aug 11 24  20:08,124940.00,0.00,288860.00,739090.00,39490.00,152680.00,0.00,136300.00,1510.00,346630.00,85450.00,54150.00,18630.00
Aug 11 24  20:09,120280.00,0.00,289830.00,749350.00,40790.00,154100.00,0.00,136630.00,1510.00,322520.00,85470.00,54150.00,18630.00
Aug 11 24  20:10,123110.00,0.00,290040.00,734450.00,41080.00,154110.00,0.00,136630.00,1520.00,339060.00,85430.00,54150.00,18630.00
Aug 11 24  20:11,128910.00,0.00,289810.00,734640.00,41780.00,153700.00,0.00,136630.00,1520.00,345020.00,85670.00,53990.00,18940.00
Aug 11 24  20:12,132470.00,0.00,288690.00,733260.00,42750.00,154140.00,0.00,136630.00,1520.00,340020.00,86520.00,53990.00,18940.00
Aug 11 24  20:13,122890.00,0.00,290150.00,737860.00,42090.00,153410.00,0.00,136460.00,1510.00,343330.00,85710.00,53990.00,18940.00
Aug 11 24  20:14,130260.00,0.00,287350.00,731180.00,44610.00,149310.00,0.00,136460.00,1510.00,346600.00,85970.00,54350.00,18940.00
Aug 11 24  20:15,138330.00,0.00,287250.00,732510.00,43660.00,149760.00,0.00,136460.00,1510.00,362230.00,85620.00,54350.00,19830.00
Aug 11 24  20:16,123040.00,0.00,289760.00,741420.00,44300.00,151480.00,0.00,136130.00,1510.00,358640.00,85880.00,54350.00,19830.00
Aug 11 24  20:17,128580.00,0.00,288820.00,732510.00,44060.00,152880.00,0.00,136130.00,1510.00,369610.00,85460.00,54370.00,19830.00
Aug 11 24  20:18,128400.00,0.00,289140.00,732500.00,45080.00,153210.00,0.00,136130.00,1510.00,354510.00,85350.00,54370.00,20090.00
Aug 11 24  20:19,124270.00,0.00,287860.00,737940.00,42720.00,153450.00,0.00,135910.00,1510.00,355300.00,85680.00,54370.00,20090.00
Aug 11 24  20:20,122400.00,0.00,288510.00,739520.00,40250.00,154130.00,0.00,135910.00,1820.00,366510.00,85370.00,54370.00,20090.00
Aug 11 24  20:21,129860.00,0.00,288820.00,739400.00,40030.00,153840.00,0.00,135910.00,1820.00,381480.00,85760.00,54140.00,19570.00
Aug 11 24  20:22,120800.00,0.00,287830.00,731370.00,40520.00,152770.00,0.00,135910.00,1820.00,363720.00,85880.00,54140.00,19570.00
Aug 11 24  20:23,130590.00,0.00,288960.00,744360.00,40090.00,152530.00,0.00,135140.00,1820.00,355460.00,85360.00,54140.00,19570.00
Aug 11 24  20:24,124000.00,0.00,288580.00,743460.00,36760.00,152830.00,0.00,135140.00,1820.00,356250.00,86300.00,53920.00,19570.00
Aug 11 24  20:25,134020.00,0.00,287180.00,732080.00,37150.00,148460.00,0.00,135140.00,1820.00,339750.00,85570.00,53920.00,18850.00
Aug 11 24  20:26,128340.00,0.00,292090.00,713710.00,37270.00,152110.00,0.00,134600.00,1820.00,344380.00,85670.00,53920.00,18850.00
